bidding_profile,contribution,demand
"52, [5, 5]",2.0,8
"15, [9, 10]",8.0,17
"2, [5, 8]",1.0,10
"27, [1, 3]",4.0,19
"3, [4, 5]",2.0,6
"59, [2, 5]",18.0,6
"4, [1, 1]",1.0,18
"7, [7, 8]",4.0,17
"51, [7, 10]",18.0,5
"2, [6, 7]",2.0,10
"3, [4, 6]",2.0,
"23, [4, 6]",1.0,
"3, [10, 10]",3.0,
"1, [4, 7]",1.0,
"11, [9, 10]",9.0,
"3, [4, 6]",1.0,
"17, [8, 10]",6.0,
"1, [6, 9]",1.0,
"1, [3, 3]",3.0,
"53, [8, 10]",18.0,
"5, [9, 10]",4.0,
"12, [2, 2]",15.0,
"34, [7, 9]",17.0,
"16, [3, 6]",12.0,
"19, [9, 10]",14.0,
"58, [5, 8]",2.0,
"5, [4, 7]",2.0,
"55, [3, 4]",1.0,
"11, [1, 2]",4.0,
"54, [8, 9]",18.0,
"1, [1, 5]",1.0,
"2, [6, 10]",1.0,
