bidding_profile,contribution,demand
"2, [5, 7]",2.0,18
"1, [4, 4]",5.0,15
"23, [1, 5]",11.0,12
"18, [1, 2]",23.0,16
"88, [3, 5]",13.0,6
"2, [7, 10]",1.0,6
"84, [2, 4]",13.0,19
"25, [2, 5]",18.0,15
"23, [6, 9]",6.0,19
"6, [8, 10]",6.0,19
"13, [3, 5]",8.0,
"4, [5, 6]",3.0,
"18, [7, 10]",5.0,
"18, [1, 2]",14.0,
"7, [4, 6]",6.0,
"3, [5, 5]",6.0,
"59, [10, 10]",9.0,
"7, [4, 7]",5.0,
"59, [5, 5]",1.0,
"24, [9, 10]",13.0,
"83, [2, 4]",16.0,
"41, [2, 6]",19.0,
"60, [2, 5]",17.0,
"26, [3, 5]",10.0,
"10, [9, 9]",10.0,
"49, [2, 4]",14.0,
"3, [7, 9]",1.0,
"53, [7, 8]",7.0,
"8, [7, 8]",7.0,
"9, [5, 7]",5.0,
