bidding_profile,contribution,demand
"1, [3, 5]",1.0,12
"9, [1, 1]",2.0,12
"19, [5, 9]",2.0,9
"4, [1, 2]",2.0,7
"6, [4, 6]",2.0,20
"7, [1, 3]",3.0,15
"2, [1, 2]",3.0,13
"5, [1, 3]",3.0,11
"3, [7, 8]",2.0,11
"7, [7, 10]",3.0,9
"1, [3, 5]",1.0,
"15, [7, 9]",2.0,
"2, [9, 10]",1.0,
"6, [1, 3]",2.0,
"1, [1, 1]",1.0,
"1, [8, 10]",1.0,
"9, [8, 10]",4.0,
"19, [5, 7]",8.0,
"2, [5, 6]",9.0,
"1, [8, 9]",1.0,
"3, [2, 5]",2.0,
"10, [5, 7]",8.0,
"4, [1, 4]",1.0,
"14, [6, 8]",5.0,
"1, [7, 7]",3.0,
"7, [7, 9]",5.0,
"7, [8, 10]",3.0,
"17, [5, 7]",6.0,
"1, [7, 9]",1.0,
"4, [1, 3]",2.0,
"22, [2, 6]",4.0,
"20, [6, 10]",4.0,
