bidding_profile,contribution,demand
"5, [2, 5]",3.0,15
"18, [1, 4]",10.0,17
"1, [3, 4]",2.0,19
"8, [7, 7]",13.0,6
"1, [2, 4]",1.0,10
"10, [9, 10]",7.0,8
"9, [4, 5]",6.0,19
"19, [5, 7]",3.0,15
"39, [1, 4]",2.0,5
"7, [7, 8]",4.0,7
"2, [2, 4]",1.0,
"7, [1, 1]",2.0,
"4, [2, 3]",2.0,
"19, [4, 7]",5.0,
"2, [5, 7]",1.0,
"1, [2, 3]",2.0,
"2, [4, 6]",2.0,
"3, [4, 4]",3.0,
"1, [9, 10]",8.0,
"25, [1, 5]",6.0,
"6, [4, 8]",2.0,
"16, [8, 10]",16.0,
"1, [3, 6]",1.0,
"12, [3, 4]",6.0,
"3, [1, 2]",5.0,
"6, [9, 10]",4.0,
"9, [4, 6]",4.0,
"2, [1, 1]",2.0,
"2, [7, 7]",7.0,
"14, [2, 3]",1.0,
