bidding_profile,contribution,demand
"23, [2, 5]",6.0,15
"17, [5, 8]",6.0,8
"2, [8, 9]",2.0,10
"15, [9, 10]",11.0,10
"2, [9, 9]",5.0,16
"9, [1, 3]",3.0,15
"7, [7, 7]",7.0,16
"3, [4, 6]",3.0,14
"5, [1, 3]",2.0,12
"16, [5, 8]",5.0,8
"4, [1, 3]",3.0,
"4, [6, 8]",4.0,
"2, [6, 6]",2.0,
"1, [2, 2]",5.0,
"13, [8, 10]",1.0,
"2, [5, 7]",1.0,
"9, [3, 5]",4.0,
"4, [1, 1]",7.0,
"6, [2, 2]",6.0,
"1, [8, 10]",2.0,
"16, [1, 3]",6.0,
"21, [8, 9]",1.0,
"6, [6, 8]",2.0,
"5, [6, 8]",2.0,
"15, [6, 9]",1.0,
"5, [5, 7]",3.0,
"3, [5, 5]",4.0,
"15, [1, 5]",3.0,
"4, [8, 9]",2.0,
"2, [1, 4]",1.0,
"8, [6, 10]",4.0,
"5, [2, 6]",2.0,
