bidding_profile,contribution,demand
"1, [7, 7]",5.0,10
"4, [3, 6]",2.0,19
"1, [1, 1]",4.0,16
"11, [3, 6]",3.0,14
"6, [1, 2]",4.0,16
"10, [8, 10]",6.0,20
"21, [2, 6]",6.0,20
"8, [6, 8]",11.0,19
"3, [4, 7]",1.0,19
"31, [9, 10]",7.0,18
"63, [1, 4]",3.0,
"66, [5, 7]",34.0,
"58, [2, 4]",1.0,
"15, [9, 10]",11.0,
"47, [1, 4]",5.0,
"65, [1, 4]",1.0,
"3, [1, 3]",3.0,
"5, [9, 9]",10.0,
"7, [10, 10]",11.0,
"5, [8, 10]",2.0,
"7, [6, 10]",3.0,
"2, [7, 8]",3.0,
"14, [7, 8]",10.0,
"4, [1, 2]",4.0,
"1, [8, 9]",2.0,
"3, [3, 6]",1.0,
"10, [9, 10]",12.0,
"3, [3, 3]",3.0,
"6, [2, 4]",4.0,
"1, [3, 3]",1.0,
"4, [2, 6]",1.0,
