bidding_profile,contribution,demand
"1, [10, 10]",2.0,14
"16, [7, 10]",6.0,9
"35, [8, 10]",1.0,17
"7, [6, 8]",6.0,12
"22, [1, 2]",16.0,19
"9, [2, 5]",6.0,12
"14, [1, 1]",14.0,14
"27, [6, 7]",5.0,12
"2, [4, 4]",7.0,11
"14, [2, 5]",7.0,20
"3, [4, 8]",2.0,
"6, [7, 8]",3.0,
"1, [5, 5]",2.0,
"3, [8, 10]",1.0,
"3, [8, 10]",1.0,
"3, [3, 4]",5.0,
"2, [8, 9]",1.0,
"14, [10, 10]",21.0,
"33, [2, 4]",11.0,
"5, [2, 3]",5.0,
"35, [5, 8]",1.0,
"3, [5, 5]",4.0,
"6, [6, 7]",4.0,
"4, [3, 5]",8.0,
"1, [4, 7]",1.0,
"26, [3, 4]",6.0,
"2, [8, 10]",1.0,
"10, [2, 3]",6.0,
"2, [9, 10]",3.0,
"3, [7, 8]",5.0,
"26, [1, 5]",8.0,
