bidding_profile,contribution,demand
"1, [1, 3]",1.0,7
"1, [2, 4]",1.0,9
"97, [1, 4]",1.0,14
"113, [6, 8]",44.0,8
"109, [8, 10]",26.0,18
"5, [4, 8]",1.0,19
"49, [6, 7]",26.0,6
"3, [1, 1]",3.0,9
"41, [7, 7]",44.0,5
"1, [1, 4]",1.0,8
"3, [2, 5]",1.0,
"33, [8, 10]",17.0,
"28, [2, 3]",1.0,
"4, [1, 1]",2.0,
"2, [3, 3]",3.0,
"1, [4, 5]",1.0,
"56, [7, 9]",37.0,
"70, [8, 10]",39.0,
"1, [1, 3]",1.0,
"27, [6, 10]",13.0,
"129, [5, 8]",55.0,
"48, [8, 8]",38.0,
"2, [1, 2]",3.0,
"97, [9, 10]",27.0,
"30, [1, 5]",3.0,
"6, [1, 4]",2.0,
"6, [1, 3]",2.0,
"5, [4, 7]",2.0,
"85, [1, 2]",3.0,
"14, [10, 10]",26.0,
