bidding_profile,contribution,demand
"17, [3, 5]",12.0,17
"2, [7, 8]",1.0,5
"17, [3, 6]",5.0,9
"35, [8, 9]",1.0,7
"7, [4, 6]",5.0,20
"43, [3, 6]",11.0,17
"56, [1, 4]",5.0,17
"7, [3, 3]",11.0,10
"17, [4, 6]",14.0,17
"67, [4, 8]",18.0,18
"6, [2, 5]",13.0,
"52, [2, 5]",22.0,
"4, [5, 6]",5.0,
"2, [7, 9]",1.0,
"18, [5, 8]",6.0,
"1, [8, 10]",1.0,
"3, [4, 7]",1.0,
"42, [3, 5]",20.0,
"71, [4, 7]",19.0,
"73, [9, 10]",16.0,
"5, [3, 3]",10.0,
"33, [7, 8]",1.0,
"2, [8, 10]",1.0,
"52, [1, 2]",9.0,
"35, [9, 10]",20.0,
"49, [4, 8]",14.0,
"2, [8, 9]",1.0,
"41, [2, 3]",23.0,
"36, [8, 8]",1.0,
"12, [1, 3]",23.0,
