bidding_profile,contribution,demand
"20, [5, 7]",7.0,17
"7, [8, 10]",5.0,11
"44, [7, 7]",1.0,7
"32, [2, 3]",1.0,9
"27, [5, 8]",4.0,6
"14, [1, 3]",6.0,5
"7, [6, 7]",8.0,16
"6, [4, 4]",6.0,13
"7, [2, 3]",6.0,7
"5, [4, 6]",3.0,17
"5, [7, 7]",5.0,
"2, [9, 10]",1.0,
"2, [9, 10]",2.0,
"15, [4, 6]",5.0,
"35, [2, 5]",13.0,
"13, [7, 9]",5.0,
"8, [5, 6]",6.0,
"22, [1, 4]",6.0,
"5, [8, 10]",2.0,
"7, [5, 7]",6.0,
"16, [4, 4]",5.0,
"61, [8, 10]",9.0,
"22, [3, 5]",8.0,
"4, [2, 2]",9.0,
"60, [1, 5]",15.0,
"1, [3, 4]",2.0,
"10, [7, 10]",4.0,
"55, [1, 2]",6.0,
"15, [4, 6]",6.0,
"20, [2, 5]",3.0,
"14, [1, 5]",5.0,
"42, [2, 6]",16.0,
