bidding_profile,contribution,demand
"28, [2, 4]",13.0,18
"28, [5, 9]",10.0,16
"20, [1, 2]",11.0,20
"17, [1, 3]",9.0,17
"16, [8, 10]",7.0,6
"9, [7, 9]",5.0,6
"18, [5, 7]",6.0,9
"2, [1, 1]",8.0,5
"4, [3, 3]",9.0,8
"2, [9, 10]",1.0,20
"11, [6, 8]",4.0,
"30, [1, 3]",10.0,
"20, [3, 7]",10.0,
"38, [1, 2]",12.0,
"19, [1, 3]",8.0,
"26, [8, 10]",12.0,
"8, [6, 9]",4.0,
"50, [4, 5]",9.0,
"34, [2, 5]",13.0,
"25, [5, 9]",10.0,
"16, [3, 3]",16.0,
"40, [2, 4]",13.0,
"30, [7, 9]",9.0,
"7, [1, 1]",6.0,
"16, [4, 6]",13.0,
"10, [8, 9]",10.0,
"15, [7, 8]",12.0,
"29, [6, 8]",10.0,
"5, [1, 1]",5.0,
"1, [4, 4]",2.0,
"5, [3, 7]",2.0,
"10, [4, 8]",2.0,
