bidding_profile,contribution,demand
"2, [6, 7]",2.0,18
"16, [2, 5]",5.0,7
"4, [3, 6]",1.0,18
"31, [5, 9]",1.0,8
"8, [1, 3]",4.0,12
"1, [1, 1]",1.0,12
"6, [1, 4]",3.0,18
"4, [2, 5]",2.0,16
"20, [8, 10]",7.0,19
"29, [1, 2]",5.0,18
"11, [6, 9]",4.0,
"6, [4, 6]",2.0,
"8, [4, 7]",4.0,
"15, [1, 5]",2.0,
"31, [1, 1]",2.0,
"9, [1, 3]",3.0,
"7, [1, 2]",4.0,
"4, [2, 4]",2.0,
"30, [8, 10]",11.0,
"10, [7, 8]",6.0,
"1, [7, 7]",2.0,
"5, [1, 2]",3.0,
"8, [7, 8]",4.0,
"4, [1, 1]",5.0,
"16, [1, 4]",4.0,
"7, [6, 9]",3.0,
"5, [3, 5]",4.0,
"12, [1, 2]",3.0,
"31, [6, 6]",8.0,
"6, [1, 2]",4.0,
"19, [1, 5]",1.0,
"5, [1, 5]",2.0,
