bidding_profile,contribution,demand
"6, [8, 10]",7.0,19
"34, [5, 6]",1.0,13
"4, [7, 10]",1.0,20
"4, [2, 2]",8.0,6
"7, [5, 8]",1.0,11
"8, [3, 6]",4.0,14
"5, [7, 9]",3.0,13
"3, [1, 1]",10.0,7
"49, [1, 5]",10.0,20
"13, [7, 9]",7.0,5
"3, [4, 6]",3.0,
"19, [1, 3]",9.0,
"29, [1, 3]",11.0,
"34, [10, 10]",8.0,
"6, [5, 8]",3.0,
"6, [1, 2]",3.0,
"1, [10, 10]",2.0,
"2, [6, 7]",1.0,
"4, [4, 6]",2.0,
"1, [7, 7]",2.0,
"6, [9, 9]",13.0,
"13, [8, 9]",3.0,
"2, [5, 6]",2.0,
"35, [2, 6]",10.0,
"37, [7, 10]",5.0,
"22, [2, 5]",7.0,
"2, [4, 6]",1.0,
"46, [2, 3]",3.0,
"13, [8, 10]",6.0,
"36, [6, 6]",1.0,
"29, [1, 5]",7.0,
