bidding_profile,contribution,demand
"59, [6, 7]",2.0,10
"3, [8, 10]",1.0,7
"33, [5, 8]",20.0,7
"46, [6, 9]",13.0,13
"5, [1, 3]",2.0,20
"36, [1, 1]",2.0,18
"4, [4, 7]",1.0,16
"6, [9, 10]",3.0,6
"1, [9, 10]",2.0,13
"18, [2, 6]",4.0,20
"9, [5, 6]",8.0,
"11, [1, 2]",6.0,
"70, [4, 7]",2.0,
"6, [7, 9]",2.0,
"4, [2, 4]",5.0,
"4, [2, 3]",5.0,
"72, [4, 7]",2.0,
"18, [7, 10]",5.0,
"6, [1, 2]",5.0,
"4, [6, 7]",4.0,
"25, [1, 4]",4.0,
"9, [4, 7]",3.0,
"2, [2, 5]",1.0,
"4, [4, 8]",1.0,
"1, [1, 2]",2.0,
"37, [9, 10]",5.0,
"6, [9, 10]",6.0,
"6, [1, 2]",4.0,
"1, [6, 8]",1.0,
"15, [8, 10]",5.0,
"22, [1, 5]",5.0,
