bidding_profile,contribution,demand
"7, [2, 7]",1.0,13
"24, [13, 19]",1.0,15
"29, [5, 10]",6.0,20
"12, [16, 20]",1.0,6
"8, [7, 10]",3.0,17
"2, [15, 18]",1.0,10
"41, [16, 20]",1.0,15
"4, [12, 15]",1.0,19
"6, [2, 6]",2.0,16
"3, [15, 18]",2.0,10
"8, [1, 3]",3.0,18
"2, [1, 1]",4.0,18
"15, [5, 9]",6.0,11
"4, [8, 9]",2.0,13
"5, [12, 16]",1.0,8
"3, [14, 16]",3.0,17
"14, [20, 20]",26.0,6
"38, [17, 20]",1.0,20
"7, [10, 16]",1.0,18
"3, [11, 13]",6.0,14
"37, [13, 18]",1.0,
"29, [5, 10]",7.0,
"2, [10, 10]",3.0,
"4, [14, 18]",1.0,
"6, [14, 18]",2.0,
"9, [14, 18]",3.0,
"4, [9, 11]",3.0,
"9, [2, 7]",2.0,
"4, [10, 16]",1.0,
"10, [2, 7]",2.0,
"13, [8, 14]",4.0,
"9, [19, 20]",5.0,
"9, [16, 20]",2.0,
"4, [8, 12]",2.0,
"2, [9, 12]",2.0,
"12, [15, 19]",3.0,
"22, [1, 4]",6.0,
"2, [7, 8]",3.0,
"10, [5, 8]",5.0,
"19, [4, 6]",1.0,
"2, [9, 13]",1.0,
"17, [6, 10]",7.0,
"2, [9, 9]",4.0,
"15, [1, 2]",9.0,
"27, [7, 13]",5.0,
"13, [8, 13]",3.0,
"1, [2, 3]",1.0,
"8, [14, 20]",2.0,
"9, [5, 6]",6.0,
"2, [11, 14]",1.0,
"4, [12, 15]",1.0,
"2, [12, 13]",1.0,
"3, [13, 16]",1.0,
"5, [2, 8]",2.0,
"5, [1, 2]",7.0,
"4, [17, 20]",2.0,
"1, [12, 12]",2.0,
"2, [4, 6]",1.0,
"39, [14, 16]",3.0,
"3, [10, 11]",4.0,
"16, [11, 18]",5.0,
