bidding_profile,contribution,demand
"14, [8, 11]",5.0,19
"3, [1, 3]",1.0,8
"16, [1, 4]",4.0,14
"28, [10, 15]",5.0,8
"21, [4, 7]",1.0,11
"48, [17, 17]",2.0,16
"3, [12, 14]",2.0,12
"4, [10, 10]",5.0,17
"1, [7, 7]",1.0,9
"2, [7, 9]",2.0,19
"2, [19, 20]",2.0,6
"3, [18, 20]",2.0,15
"6, [1, 4]",4.0,10
"8, [9, 12]",3.0,12
"16, [14, 19]",4.0,7
"15, [19, 20]",1.0,20
"4, [17, 20]",2.0,19
"42, [15, 19]",4.0,5
"4, [11, 13]",2.0,12
"6, [15, 17]",3.0,20
"7, [15, 19]",2.0,
"9, [6, 8]",5.0,
"1, [12, 14]",1.0,
"15, [9, 12]",4.0,
"29, [1, 1]",4.0,
"27, [5, 8]",7.0,
"24, [11, 15]",5.0,
"5, [8, 12]",1.0,
"3, [12, 14]",2.0,
"5, [1, 6]",1.0,
"16, [1, 4]",4.0,
"6, [7, 11]",2.0,
"2, [20, 20]",3.0,
"6, [8, 13]",2.0,
"6, [1, 1]",6.0,
"1, [12, 13]",1.0,
"9, [20, 20]",19.0,
"6, [6, 11]",2.0,
"40, [14, 15]",4.0,
"5, [1, 1]",7.0,
"8, [1, 2]",6.0,
"10, [8, 10]",4.0,
"61, [5, 5]",4.0,
"6, [4, 6]",8.0,
"19, [7, 11]",5.0,
"54, [3, 6]",9.0,
"55, [16, 19]",19.0,
"5, [15, 17]",2.0,
"23, [1, 4]",6.0,
"52, [5, 8]",6.0,
"2, [11, 16]",1.0,
"33, [5, 7]",8.0,
"4, [1, 1]",4.0,
"4, [14, 17]",1.0,
"6, [12, 13]",3.0,
"4, [12, 16]",2.0,
"7, [20, 20]",19.0,
"22, [5, 11]",4.0,
"3, [6, 8]",1.0,
"6, [6, 11]",1.0,
"19, [1, 8]",3.0,
